tweetcreatedts,username,text,retweet_count,like
 2021-07-03 23:33:17,awatifmb,"COVID-19: Kes kematian sebelum tiba di hospital meningkat 7 kali ganda  https://t.co/m8Y0ygF0oo",258,0
 2021-07-03 23:33:14,nurulshathirah,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:33:14,destandriyani,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:33:11,MsyaiinS,Bos Samator Grup Arief Harsono meninggal dunia terpapar COVID-19. #SamatorGrup #AriefHarsono  https://t.co/abTM9AirYa,57,0
 2021-07-03 23:33:09,ah_sahroniw,"Pahalamu akan dicatat sesuai kebiasaanmu...  “Apabila seorang hamba sakit atau bepergian,dicatat (amalannya) seperti apa yang dikerjakannya ketika dia bermukim dan sehat”(HR Bukhari)  Wabah COVID-19 termasuk uzur syar’i boleh tidak sholat jama’ah dan Jum’at (Fatwa Lajnah Da’imah)",0,0
 2021-07-03 23:33:06,KabarSiang,"Kasus Covid-19 Terus Melonjak, Sri Mulyani Naikkan Anggaran Kesehatan jadi Rp 185,98 Triliun https://t.co/VZtAiaK3yb",0,0
 2021-07-03 23:33:05,Harian_Jogja,"Pasien Membeludak, Sleman Buka Rumah Sakit Darurat Covid-19 di Maguwoharjo https://t.co/Ipk2uT7uTP #beritajogja #jogja #jogjaistimewa https://t.co/dgrYgexLD4",11,43
 2021-07-03 23:33:02,amurricano,"Guys... angka kematian akibat Covid-19 di Indonesia naik sampai 400% :( and we never thought we would write this, but... chances are, ada orang di sekelilingmu yang kehilangan orang-orang tersayangnya karena pandemi :( https://t.co/EcYEYfrP0F",1709,0
 2021-07-03 23:32:57,detikHealth,"Menghadapi lonjakan kasus COVID-19 di RI, masker menjadi kunci. Double masking atau memakai masker rangkap lebih dianjurkan. Caranya bagaimana agar efektif? https://t.co/ewaPKOGsMs",6,10
 2021-07-03 23:32:55,mulyatikaral,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1465,0
 2021-07-03 23:32:54,danialdydx,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:32:49,AndiDwan_,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:32:47,icikocha,Pemerintah Wakanda berusaha menanggulangi COVID-19 https://t.co/WaeL3zR3Tn,1483,0
 2021-07-03 23:32:45,Bayuasri4,"Orang yang sudah mendapat vaksin Covid-19 memang masih bisa tertular penyakit ini, tetapi jumlah virusnya (viral load) rendah - #Lifestyle https://t.co/eyztun72wt",13,0
 2021-07-03 23:32:41,hilang_respect,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:32:32,HoaxCounter,"#AwasBahayaVirusKadrun Disaat pemerintah sedang berkonsolidasi melawan pandemi Covid-19, mahasiswa seharusnya mendukungnya.namun apa yang dilakukan BEM UI malah sebaliknya memberi kritikan tampa data dan tampa solusi. BEM UI kemungkinan telah ditunggangi kelompok kepentingan. https://t.co/fVTomQs5vr",21,0
 2021-07-03 23:32:32,bencongsarap,"adek gue positif covid-19. gejalanya pilek, batuk, demam, dan anosmia. sekeluarga udah tes, hasilnya negatif. skrg lagi isolasi mandiri.  anaknya nyaris ga pernah ke mana-mana. kemungkinan terpapar saat dia antre vaksin rumah beberapa hari yang lalu.  kencengin hati-hatinya ya 💚",4,0
 2021-07-03 23:32:30,b450ri7,"Jangan egois.. jangan sok jago...krisis kesehatan ini akan berubah menjadi krisis kemanusiaan kawaaan, jika tidak segera kita akhiri. Terpapar COVID-19 itu bukan aib dan belum tentu sakit. Tp, bisa menyebar. Maka SEMENTARA TAHAN DIRI",0,0
 2021-07-03 23:32:24,Bayuasri4,PPKM darurat tujuannya agar penularan Covid-19 dapat ditekan penyebarannya https://t.co/5WAuLPBd7q,4,0
 2021-07-03 23:32:22,qoriqoy,"bagi para DOKTER, TENAGA MEDIS yang sedang berjuang menghadapi covid-19..  dan juga bagi kita semua yang sehat, sakit, atau sedang isoman..  bacalah yang diajarkan Nabi shollallahu 'alayhi wa sallam berikut ini, berulang-ulang hingga hati tenteram in-syaa Allah..  #PPKMDarurat https://t.co/2SYIXGPL4O",19,0
 2021-07-03 23:32:20,IstiAsti,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:32:20,AmirLancelot,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:32:19,WanNorSyamimi,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:32:19,adam1611,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:32:14,villafasari,"Pada rakor tersebut, Khofifah jga menjelaskan, bhwa berdasarkan data yang ada kasus Covid - 19 di Jawa Timur mengalami peningkatan yang signifikan loh !",0,0
 2021-07-03 23:32:12,zzhrluovex,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:32:07,MirandaPuspit17,"Sudah banyak korban termasuk korban meninggal, ini bukan saatnya kita berkonspirasi teori tentang apa itu Covid-19 ya",0,0
 2021-07-03 23:32:06,BudiPra87870630,"Covid-19 &amp; Orang Terkaya Indonesia  Anda semua orang terkaya telah memperoleh keuntungan ratusan sd ribuan milyar rupiah dari negeri ini.  Mohon Anda tunjukkan kepedulian ke negara &amp; rakyat: masing-2 Anda membeli 1 juta vaksin Pfizer/Moderna u/disuntikkan ke rakyat scr gratis. 🙏 https://t.co/mhaD5lpdIO",394,0
 2021-07-03 23:32:05,bbendoank,"Covid-19 &amp; Orang Terkaya Indonesia  Anda semua orang terkaya telah memperoleh keuntungan ratusan sd ribuan milyar rupiah dari negeri ini.  Mohon Anda tunjukkan kepedulian ke negara &amp; rakyat: masing-2 Anda membeli 1 juta vaksin Pfizer/Moderna u/disuntikkan ke rakyat scr gratis. 🙏 https://t.co/mhaD5lpdIO",394,0
 2021-07-03 23:32:03,tnksrsv,"RELAWAN SURABAYA MEMANGGIL . ""Kami, relawan Surabaya memanggil segenap arek-arek Suroboyo, hadir demi Surabaya merdeka dari Covid-19.  Kami, relawan Surabaya, siap untuk gotong royong bergerak melindungi diri, keluarga, kota dan negara"" https://t.co/MKF4iKbhn4",102,0
 2021-07-03 23:31:57,MbakFany,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:31:56,nadiadrms,"USA hari ini telah membenarkan banyak sektor ekonomi dan sosial beroperasi secara normal. 1 tahun dulu mereka antara negara paling teruk dilanda Covid-19. Perubahan yang sangat drastik.   Tindakan rakyat USA menggugurkan  Donald Trump adalah tepat.",115,0
 2021-07-03 23:31:56,khamil_,"Baru kali ini terjadi kematian di luar fasilitas kesehatan atau saat isolasi mandiri 😰🥀  Ini rilis kami, tercatat sedikitnya 265 orang meninggal dunia saat isolasi mandiri. Sedemikian lemahnya jaminan keselamatan rakyat Indonesia.  https://t.co/SREkQUZDRo",1465,0
 2021-07-03 23:31:53,KavindraOemar,"Janganlah anggap remeh wabah Covid-19 ini. Kasus Berat terus membanjiri IGD, atau terkapar di rumah karena RS sudah tak bisa menampung lagi. Bukan Obat atau HET Obat  yg dibutuhkan untuk kendalikan Pandemi, tetapi Perilaku Manusia. Butuh Kesadaran bersama jauhi risiko tertular. https://t.co/gL9P2AaBsl",43,0
 2021-07-03 23:31:51,alham1970,"Siapkan segala sesuatunya, seperti makanan, obat-obatan, dan alat pemantau kondisi tubuh, agar isolasi mandiri Covid-19 berjalan aman serta nyaman. https://t.co/vP74OCstQO #KoranTempo",5,0
 2021-07-03 23:31:50,leukosee,Pemerintah Wakanda berusaha menanggulangi COVID-19 https://t.co/WaeL3zR3Tn,1483,0
 2021-07-03 23:31:50,edahlecur,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:31:49,JimNunHaa,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:31:46,helodei2,Data Positivity Rate Covid-19 sampai 3 Juli 2021 https://t.co/raQD7K91mT https://t.co/XyQsXtXzRB,3,0
 2021-07-03 23:31:46,Corona_SSYT,"INI KATA DUNIA▪︎mau ikut2an doang lockdown model India tapi kebijakannya gak diikuti. Akibatnya, jika India sukses turunkan 8 kali lipat orang terinfeksi covid-19 di sini tetap gak jelas. Yg jelas berita kematian terus meluncur dari rumah ke rumah, dari teman ke teman.  NGERI. https://t.co/0uLQ5MlV9L",67,0
 2021-07-03 23:31:45,schalyssa,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:31:44,zhyty12,"Hingar bingar Olympic belum terasa di Indonesia since an alarming spike in Covid-19 cases occurred. Fokus dan pemberitaan sedang ke bencana ini. Tetap kupenasaran dgn olympic kit kita ~  Stay safe, stay healthy, stay home, and stay sane everybody ~",18,0
 2021-07-03 23:31:43,heritzal,Jakarta Memanggil!. Dari @dinkesJKT : Pemerintah Provinsi DKI Jakarta membuka peluang untuk menjadi Tenaga Profesional Kesehatan Pengendalian COVID-19 di Lingkungan Dinas Kesehatan Provinsi DKI Jakarta.Yuk segera daftar dan menjadi bagian dalam Pengendalian Covid-19 di Jakarta! https://t.co/hcdFZYTWdI,10,0
 2021-07-03 23:31:43,snbaiyah,"KUANTAN, 03 JULAI 2021 : Kluster Rantau Kenanga merupakan jangkitan daripada varian baharu yang membimbangkan (VOC) iaitu varian Delta B.1.617 yang pertama kali dikesan di India yang dikenali sebagai Super Strain.  Berita penuh&gt;&gt; https://t.co/MsQzVCMqFe https://t.co/GDMqdxvrdo",83,0
 2021-07-03 23:31:40,ManOyabun,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:31:25,blogdokter,Mau bikin utas ttg pentingnya vaksin covid-19 dilakukan.. ini berdasarkan pengalaman kedua org teman dekat ttg kondisi orgtua mreka msg2.. smoga membuka pikiran org lain bahwa vaksin itu perlu dan wajib..,84,0
 2021-07-03 23:31:24,meraintezaar,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:31:23,nerdzirul,"Lebih 500 kes positif direkodkan di Mentari Court, PJ, Selangor yg dikenakan PKPD bermula hari ini  Jumlah tidak termasuk penduduk mula disaring esok  Terdapat 17,000 penghuni di Pangsapuri ini.  Kesemua mereka juga akan diberi vaksin COVID-19 termasuk warga asing-Pegawai Daerah https://t.co/76luLccocX",3315,0
 2021-07-03 23:31:21,akidlily,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:31:19,BatikRiwa,"#AwasBahayaVirusKadrun Disaat pemerintah sedang berkonsolidasi melawan pandemi Covid-19, mahasiswa seharusnya mendukungnya.namun apa yang dilakukan BEM UI malah sebaliknya memberi kritikan tampa data dan tampa solusi. BEM UI kemungkinan telah ditunggangi kelompok kepentingan. https://t.co/fVTomQs5vr",21,0
 2021-07-03 23:31:17,datuksweida,"Andai Wisma Hambalang tidak MANGKRAK, tentu pelayanan Pemerintahan Jokowi akan lebih leluasa dalam menangani pasien Covid-19.. https://t.co/8FU2ibKDOU",62,0
 2021-07-03 23:31:15,SuryoBobby,"Ketua DPRD Subang H. Narca Sukanda,S.Sos mendampingi Bupati Subang Haji Ruhimat( Kang Jimat ) beserta seluruh undangan dari jajaran Satgas Covid-19 Subang dan unsur Forum Komunikasi Pimpinan Daerah ( FORKOPIMDA ) yang dihadiri pula oleh pasukan dari unsur TNI dan POLRI. https://t.co/ieQ2UNxlzh",1,0
 2021-07-03 23:31:09,syuhadaasry,"⏩ Dan klien yg ambil A-Life Legasi pd bulan ini, akan dapat manfaat Free Covid-19 Diagnosis Cover Even for Home Quarantine (dan juga C19 Komplikasi Vaksin) 🤗🤗  Jommmss dapatkan 1 hibah 1 keluarga. Wassap sekarang💪🏻💪🏻  https://t.co/TaALTaMbdu",0,0
 2021-07-03 23:31:09,RosalinaAmelina,"Sebab, situasi Covid-19 saat ini telah melampaui puncak kasus Covid-19 yang terjadi pada awal tahun ini loh!",0,0
 2021-07-03 23:31:08,PutriDianita15,"Pada rakor tersebut, Khofifah jg menjelaskan, bhw berdasarkan data yg ada kasus Covid - 19 di Jatim mengalami peningkatan yg signifikan loh !",0,0
 2021-07-03 23:31:01,bintulufm,Sehingga kini Vaksin Covid-19 hanya dibekalkan oleh Kerajaan Malaysia mengikut Pelan Imunisasi COVID-19 Kebangsaan. Sebarang Penjualan atau Pembekalan vaksin melalui mana-mana medium lain termasuk secara dalam talian (Online) adalah TIDAK DIBENARKAN. https://t.co/4nZZEu6pe2,11,0
 2021-07-03 23:30:58,fzhhhhhhhhhhhh,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:30:51,RosLina03307820,"Covid-19 &amp; Orang Terkaya Indonesia  Anda semua orang terkaya telah memperoleh keuntungan ratusan sd ribuan milyar rupiah dari negeri ini.  Mohon Anda tunjukkan kepedulian ke negara &amp; rakyat: masing-2 Anda membeli 1 juta vaksin Pfizer/Moderna u/disuntikkan ke rakyat scr gratis. 🙏 https://t.co/mhaD5lpdIO",394,0
 2021-07-03 23:30:49,viqtou,"Rata-rata penduduk dengan kebanyakannya pekerja industri dipercayai telah meninggalkan rumah masing-masing.  #AWANInews #AWANIpagi   https://t.co/kkOeeykcSe",30,0
 2021-07-03 23:30:45,asakusa21x,"Memakai masker melindungi kita dari penularan virus Covid 19 . Tetap pakai maskermu! #ElshintaProkes   Update informasi mu dengarkan streaming Elshinta &gt;&gt;https://t.co/l0eiUXCVav https://t.co/GkjjVAwmZ0",3,0
 2021-07-03 23:30:44,KFA58411322,"Tak Prediksi Lonjakan Corona Seganas Ini, Pemerintah Abai? | Serba-serbi MMC  Lonjakan wabah virus Corona mengejutkan negara. Pasalnya mampu mencetak rekor tertinggi kasus baru COVID-19 sepanjang sejarah pandemi dalam negeri.   https://t.co/IU4YKHjeTC https://t.co/MNLltCjBqL",0,0
 2021-07-03 23:30:44,ivanfarhanfauzi,"Tampaknya para #HamaDemokrasi terganggu dg dorongan #BongkarKorupsiBansos Covid-19 &amp; advokasi membela hak #75PegawaiKPK korban TWK.  Narasi mereka skrg: jangan ganggu pemerintah yg sdg tanggulangi pandemi.  Pdhal salah1 faktor pengganggu adalah Korupsi dlm Penanganan Covid-19.",845,0
 2021-07-03 23:30:44,YaniZuryani,"Ayo olahraga guys, keluarkan keringat tingkatkan imun, lawan covid 19. https://t.co/hXlzeT4k1d",8,0
 2021-07-03 23:30:42,detakkaltim,"Bantu Tangani Covid-19, DPRD Kutim Minta Cleaning Service Diperhatikan @@detakkaltim https://t.co/fEIWitdImO",0,0
 2021-07-03 23:30:34,bernamaradio,"Penduduk Taman Nagasari, Bukit Mertajam yang larikan diri digesa pulang jalani ujian saringan COVID-19 - MBSP  https://t.co/hdUXBSDzEh  #MenangBersama #LindungDiriLindungSemua https://t.co/j0uRV5bbRc",0,1
 2021-07-03 23:30:28,bintulufm,"Sila ingat untuk lengkapkan vaksinasi anda (terutama bagi vaksin yang mempunyai 2 dos), ini bagi memastikan anda dilindungi sepenuhnya daripada jangkitan COVID-19.  @JKJAVMY  #MenangBersama #LindungiDiriLindungiSemua #PKPD #KitaTeguhKitaMenang #KomunikasiKita #PsaCOVID19RTM https://t.co/FlbPcllNRn",4,0
 2021-07-03 23:30:22,kecamatanbogor2,"Bersholawat Nariyah dan berdo'a bersama untuk keselamatan bangsa agar segera terbebas dari wabah pandemi Covid-19, begitu juga Blora... Bismillah Allahumma Aamiin 🤲🤲 #AriefRohman @Helmy_Faishal_Z @Yusuf_Mansur @gusali_bsh @na_dirs @nahdlatululama https://t.co/BJFDdSIn4R",16,0
 2021-07-03 23:30:20,fitriazmann,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:30:16,suntixmati,"Turut berbelasungkawa. Arief Harsono ini adalah pemilik Samator, produsen oksigen medis terbesar di Indonesia. Almarhum pun meninggal karena Covid-19. https://t.co/oScw53UnWb",286,0
 2021-07-03 23:30:14,ManoharaSekar,"#AwasBahayaVirusKadrun Disaat pemerintah sedang berkonsolidasi melawan pandemi Covid-19, mahasiswa seharusnya mendukungnya.namun apa yang dilakukan BEM UI malah sebaliknya memberi kritikan tampa data dan tampa solusi. BEM UI kemungkinan telah ditunggangi kelompok kepentingan. https://t.co/fVTomQs5vr",21,21
 2021-07-03 23:30:13,anikdharmawan,"Kabar Baik!!  Penelitian terbaru menyatakan bahwa: - Air purifier portable HEPA filter menurunkan risiko paparan aerosol simulasi Covid-19 indoor hingga 65% -Kombinasi masker + HEPA filter menurunkan risiko hingga 90%  Air purifier HEPA filter + masker di ruang tertutup works! https://t.co/dUDX0pSaAt",5128,0
 2021-07-03 23:30:07,VickyRamadhanii,"Today dapet kabar , bos samator Pak arief harsono, meninggal dunia setelah terpapar covid 19  Sungguh berita yang jujur menyedihkan buat 1 negara  Apalagi tindakan beliau dalam supply oksigen selama ini  Semoga amal Ibadah beliau diterima  oleh Tuhan yang Maha Esa https://t.co/o4FXRsH5ej",986,0
 2021-07-03 23:30:06,akmalfahmi68,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:30:05,dicv2k,"Tampaknya para #HamaDemokrasi terganggu dg dorongan #BongkarKorupsiBansos Covid-19 &amp; advokasi membela hak #75PegawaiKPK korban TWK.  Narasi mereka skrg: jangan ganggu pemerintah yg sdg tanggulangi pandemi.  Pdhal salah1 faktor pengganggu adalah Korupsi dlm Penanganan Covid-19.",845,0
 2021-07-03 23:30:03,negeriku_nkri,"Saat ini Indonesia masih membutuhkan sejumlah rumah sakit darurat yg bisa disiapkan dlm waktu dekat. Terlebih, berbagai fasilitas kesehatan belakangan ini sdh penuh dlm menangani pasien virus corona.  Salut untk Menag Gus Yaqut atas kepedulian ny 🙏  https://t.co/AnzFpBcMCD",18,0
 2021-07-03 23:30:02,febyolgaztr,Pemerintah Wakanda berusaha menanggulangi COVID-19 https://t.co/WaeL3zR3Tn,1485,0
 2021-07-03 23:30:01,Rob_Rios77,"#covid_19  #panama en Panama City, Panama https://t.co/8E0f65vrbc",0,0
 2021-07-03 23:30:01,AfgiGogil,Berapa banyak yang sadar bahwa keterbatasan kemampuan negara melindungi rakyat dari pandemi covid-19 adalah akibat korupsi yang merajalela?,648,0
 2021-07-03 23:30:01,sofyansupian,Pemerintah Wakanda berusaha menanggulangi COVID-19 https://t.co/WaeL3zR3Tn,1485,0
 2021-07-03 23:30:01,anishanani_,"𝗖𝗔𝗥𝗔 𝗡𝗔𝗞 𝗖𝗘𝗣𝗔𝗧𝗞𝗔𝗡 𝗗𝗔𝗣𝗔𝗧 𝗧𝗔𝗥𝗜𝗞𝗛 𝗩𝗔𝗞𝗦𝗜𝗡  Yang dah lama daftar vaksin tapi masih tak dapat lagi tarikh, buka app MySejahtera dan cuba cara ini:  1) Klik pada ‘Covid-19 Vaccination’ 2) Pilih ‘Vaccine Information’ https://t.co/MQ1PlqMuMG",15734,0
 2021-07-03 23:30:00,iradiobdg,"Awali hari dengan #BERITABAIKHARIINI kerjasama dengan @beritabaik_id! Setiap pagi, Tim #PAGIPAGI akan memberikan berita baik yang Informatif &amp; Inspiratif.  Update berita baik lainnya di portal https://t.co/zLzLYvJnfr - Karena selalu ada berita baik. #Radio Lawan Covid 19. https://t.co/TolK6QHgnH",0,0
 2021-07-03 23:29:59,z3nal,"Covid-19 &amp; Orang Terkaya Indonesia  Anda semua orang terkaya telah memperoleh keuntungan ratusan sd ribuan milyar rupiah dari negeri ini.  Mohon Anda tunjukkan kepedulian ke negara &amp; rakyat: masing-2 Anda membeli 1 juta vaksin Pfizer/Moderna u/disuntikkan ke rakyat scr gratis. 🙏 https://t.co/mhaD5lpdIO",394,0
